,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
928,2023,SE,FT,Data Scientist,297300,US,100,US,M
929,2023,SE,FT,Data Scientist,198200,US,100,US,M
930,2023,SE,FT,Data Engineer,202000,US,100,US,M
931,2023,SE,FT,Data Engineer,135000,US,100,US,M
932,2023,SE,FT,Data Scientist,110000,US,100,US,M
933,2023,SE,FT,Data Scientist,84000,US,100,US,M
934,2023,MI,FT,Machine Learning Engineer,219000,US,50,US,L
935,2023,SE,FT,Applied Scientist,230000,US,100,US,M
936,2023,SE,FT,Applied Scientist,196000,US,100,US,M
937,2023,SE,FT,BI Developer,140000,US,100,US,M
938,2023,SE,FT,BI Developer,110000,US,100,US,M
939,2023,MI,FT,Data Analyst,150000,US,0,US,M
940,2023,MI,FT,Data Analyst,100000,US,0,US,M
941,2023,SE,FT,Data Engineer,160000,US,0,US,M
942,2023,SE,FT,Data Engineer,110000,US,0,US,M
943,2023,SE,FT,Data Scientist,185900,US,0,US,M
944,2023,SE,FT,Data Scientist,129300,US,0,US,M
945,2023,SE,FT,Applied Scientist,126100,US,0,US,L
946,2023,SE,FT,Applied Scientist,72000,US,0,US,L
947,2023,SE,FT,Data Engineer,170000,US,100,US,M
948,2023,SE,FT,Data Engineer,150000,US,100,US,M
949,2023,MI,FT,Machine Learning Engineer,175000,US,100,US,M
950,2023,MI,FT,Machine Learning Engineer,140000,US,100,US,M
951,2023,SE,FT,Data Analyst,240500,US,0,US,M
952,2023,SE,FT,Data Analyst,137500,US,0,US,M
953,2023,MI,FT,Data Scientist,187500,US,0,US,M
954,2023,MI,FT,Data Scientist,165000,US,0,US,M
955,2023,MI,FT,Machine Learning Research Engineer,73021,GB,0,GB,L
956,2022,EN,PT,Data Analyst,25216,ES,100,US,L
957,2023,SE,FT,Research Scientist,210000,US,0,US,M
958,2023,SE,FT,Research Scientist,165750,US,0,US,M
959,2023,SE,FT,Machine Learning Scientist,225000,US,100,US,M
960,2023,SE,FT,Machine Learning Scientist,165750,US,100,US,M
961,2023,MI,FT,Machine Learning Engineer,109166,GB,0,GB,M
962,2023,MI,FT,Machine Learning Engineer,67240,GB,0,GB,M
963,2023,SE,FT,Data Scientist,135000,US,100,US,M
964,2023,SE,FT,Data Scientist,115000,US,100,US,M
965,2023,SE,FT,NLP Engineer,275000,US,0,US,M
966,2023,SE,FT,NLP Engineer,175000,US,0,US,M
967,2023,SE,FT,Data Scientist,170000,US,100,US,M
968,2023,SE,FT,Data Scientist,140000,US,100,US,M
969,2023,SE,FT,Data Engineer,175308,US,0,US,M
970,2023,SE,FT,Data Engineer,100706,US,0,US,M
971,2023,SE,FT,NLP Engineer,235000,US,0,US,M
972,2023,SE,FT,NLP Engineer,135000,US,0,US,M
973,2023,SE,FT,Data Engineer,310000,US,0,US,M
974,2023,SE,FT,Data Engineer,229000,US,0,US,M
975,2023,SE,FT,ML Engineer,289076,US,0,US,M
976,2023,SE,FT,ML Engineer,202353,US,0,US,M
977,2023,SE,FT,Data Engineer,69949,PT,0,PT,M
978,2023,SE,FT,Data Engineer,37665,PT,0,PT,M
979,2023,MI,FT,Research Engineer,120000,US,100,US,M
980,2023,MI,FT,Research Engineer,100000,US,100,US,M
981,2023,SE,FT,Data Engineer,226700,US,0,US,M
982,2023,SE,FT,Data Engineer,133300,US,0,US,M
983,2023,SE,FT,Data Analyst,125000,US,0,US,M
984,2023,SE,FT,Data Analyst,85000,US,0,US,M
985,2023,SE,FT,Data Analyst,130000,US,100,US,M
986,2023,SE,FT,Data Analyst,80000,US,100,US,M
987,2023,MI,FT,Data Engineer,120000,US,0,US,M
988,2023,MI,FT,Data Engineer,100000,US,0,US,M
989,2021,SE,FT,Data Scientist,54094,IN,100,IN,L
990,2022,MI,FT,Business Data Analyst,18314,IN,50,IN,L
991,2023,SE,FT,Data Engineer,231250,US,100,US,M
992,2023,SE,FT,Data Engineer,138750,US,100,US,M
993,2023,SE,FT,Data Engineer,199000,US,0,US,M
994,2023,SE,FT,Data Engineer,162000,US,0,US,M
995,2023,EN,FT,Data Engineer,160000,US,0,US,M
996,2023,EN,FT,Data Engineer,135000,US,0,US,M
997,2022,EN,FT,Data Scientist,100000,US,100,US,M
998,2023,SE,FT,Research Scientist,200000,US,0,US,M
999,2023,SE,FT,Research Scientist,150000,US,0,US,M
1000,2023,EN,FT,Research Engineer,160000,US,0,US,M
1001,2023,EN,FT,Research Engineer,120000,US,0,US,M
1002,2023,SE,FT,Research Scientist,250000,US,0,US,M
1003,2023,SE,FT,Research Scientist,200000,US,0,US,M
1004,2023,EN,FT,Deep Learning Engineer,150000,US,0,US,M
1005,2023,EN,FT,Deep Learning Engineer,120000,US,0,US,M
1006,2023,SE,FT,Research Engineer,150000,US,0,US,M
1007,2023,SE,FT,Research Engineer,100000,US,0,US,M
1008,2022,SE,FT,Data Analytics Manager,133000,NL,0,NL,L
1009,2023,SE,FT,Data Scientist,272550,US,0,US,M
1010,2023,SE,FT,Data Scientist,198200,US,0,US,M
1011,2023,SE,FT,Data Scientist,182000,US,0,US,M
1012,2023,SE,FT,Data Scientist,140000,US,0,US,M
1013,2023,SE,FT,Data Engineer,200000,US,0,US,M
1014,2023,SE,FT,Data Engineer,160000,US,0,US,M
1015,2023,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1016,2023,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1017,2023,MI,FT,Data Scientist,120000,US,0,US,M
1018,2023,MI,FT,Data Scientist,105000,US,0,US,M
1019,2023,SE,FT,Data Engineer,187500,US,100,US,M
1020,2023,SE,FT,Data Engineer,175000,US,100,US,M
1021,2023,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1022,2023,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1023,2023,SE,FT,Data Analyst,155000,US,100,US,M
1024,2023,SE,FT,Data Analyst,64000,US,100,US,M
1025,2023,SE,FT,Computer Vision Engineer,235000,US,0,US,M
1026,2023,SE,FT,Computer Vision Engineer,185000,US,0,US,M
1027,2023,SE,FT,Data Architect,174500,US,0,US,M
1028,2023,SE,FT,Data Architect,113000,US,0,US,M
1029,2023,SE,FT,Data Scientist,143100,CA,0,CA,M
1030,2023,SE,FT,Data Scientist,113000,CA,0,CA,M
1031,2023,SE,FT,Applied Scientist,184000,US,100,US,M
1032,2023,SE,FT,Applied Scientist,142000,US,100,US,M
1033,2023,SE,FT,Data Scientist,140000,US,0,US,M
1034,2023,SE,FT,Data Scientist,120000,US,0,US,M
1035,2023,SE,FT,Data Architect,174500,US,0,US,M
1036,2023,SE,FT,Data Architect,113000,US,0,US,M
1037,2023,SE,FT,Data Scientist,180560,US,0,US,M
1038,2023,SE,FT,Data Scientist,115440,US,0,US,M
1039,2023,SE,FT,Data Scientist,140000,US,0,US,M
1040,2023,SE,FT,Data Scientist,120000,US,0,US,M
1041,2023,SE,FT,Research Scientist,248100,US,0,US,M
1042,2023,SE,FT,Research Scientist,145900,US,0,US,M
1043,2023,SE,FT,Data Scientist,120000,CA,0,CA,M
1044,2023,SE,FT,Data Scientist,110000,CA,0,CA,M
1045,2023,SE,FT,Data Engineer,291500,US,0,US,M
1046,2023,SE,FT,Data Engineer,180000,US,0,US,M
1047,2023,MI,FT,Machine Learning Engineer,75455,GB,100,GB,M
1048,2023,MI,FT,Machine Learning Engineer,63285,GB,100,GB,M
1049,2023,SE,FT,Data Engineer,161800,US,0,US,M
1050,2023,SE,FT,Data Engineer,141600,US,0,US,M
1051,2023,MI,FT,Machine Learning Engineer,58417,GB,100,GB,M
1052,2023,MI,FT,Machine Learning Engineer,46246,GB,100,GB,M
1053,2023,SE,FT,Data Engineer,166000,US,100,US,M
1054,2023,SE,FT,Data Engineer,128000,US,100,US,M
1055,2023,SE,FT,Data Architect,170000,US,100,US,M
1056,2023,SE,FT,Data Architect,110000,US,100,US,M
1057,2023,SE,FT,Data Engineer,160000,US,100,US,M
1058,2023,SE,FT,Data Engineer,75000,US,100,US,M
1059,2023,SE,FT,Data Engineer,236000,US,100,US,M
1060,2023,SE,FT,Data Engineer,182000,US,100,US,M
1061,2022,MI,FT,Data Analyst,14307,IN,100,IN,L
1062,2022,EN,FT,Data Scientist,130000,US,0,US,M
1063,2023,MI,FT,Data Analyst,150000,US,0,US,M
1064,2023,MI,FT,Data Analyst,100000,US,0,US,M
1065,2023,SE,FT,Machine Learning Engineer,261500,US,0,US,L
1066,2023,SE,FT,Machine Learning Engineer,134500,US,0,US,L
1067,2022,MI,FT,Data Scientist,13989,IN,100,IN,L
1068,2023,MI,FT,Data Scientist,130000,US,0,US,M
1069,2023,MI,FT,Data Scientist,90000,US,0,US,M
1070,2023,EN,FT,Data Engineer,160000,US,0,US,M
1071,2023,EN,FT,Data Engineer,135000,US,0,US,M
1072,2022,SE,FT,Manager Data Management,125000,US,100,US,L
1073,2022,SE,FT,Data Engineer,175000,US,0,US,M
1074,2022,SE,FT,Data Engineer,155000,US,0,US,M
1075,2022,SE,FT,Data Engineer,153600,US,0,US,M
1076,2022,SE,FT,Data Engineer,106800,US,0,US,M
1077,2022,SE,FT,Data Scientist,150000,US,0,US,M
1078,2022,SE,FT,Data Scientist,140000,US,0,US,M
1079,2022,SE,FT,Data Science Consultant,122000,US,0,US,M
1080,2022,SE,FT,Data Science Consultant,94500,US,0,US,M
1081,2022,SE,FT,Data Engineer,170000,US,0,US,M
1082,2022,SE,FT,Data Engineer,130000,US,0,US,M
1083,2022,SE,FT,Data Science Consultant,145000,US,0,US,M
1084,2022,SE,FT,Data Science Consultant,128000,US,0,US,M
1085,2022,SE,FT,Data Engineer,145000,US,0,US,M
1086,2022,SE,FT,Data Engineer,100000,US,0,US,M
1087,2022,SE,FT,Data Engineer,175000,US,0,US,M
1088,2022,SE,FT,Data Engineer,120000,US,0,US,M
1089,2022,SE,FT,Data Engineer,145000,US,0,US,M
1090,2022,SE,FT,Data Engineer,115000,US,0,US,M
1091,2022,SE,FT,Applied Machine Learning Scientist,150000,US,100,US,M
1092,2022,MI,FT,Data Analyst,150000,US,0,US,M
1093,2022,MI,FT,Data Analyst,100000,US,0,US,M
1094,2022,MI,FT,Data Scientist,150000,US,100,US,M
1095,2022,MI,FT,Data Scientist,127500,US,100,US,M
1096,2022,SE,FT,Data Scientist,126500,US,100,US,M
1097,2022,SE,FT,Data Scientist,51000,US,100,US,M
1098,2022,MI,FT,Data Engineer,260000,US,0,US,M
1099,2022,MI,FT,Data Engineer,175000,US,0,US,M
1100,2022,EN,FT,Applied Data Scientist,40000,AU,100,PK,M
1101,2022,EN,FT,AI Programmer,40000,PK,100,AU,M
1102,2022,SE,FT,Data Engineer,250000,US,100,US,M
1103,2022,SE,FT,Data Engineer,63000,US,100,US,M
1104,2022,SE,FT,Machine Learning Engineer,210000,US,100,US,M
1105,2022,SE,FT,Machine Learning Engineer,160000,US,100,US,M
1106,2022,SE,FT,Data Scientist,272550,US,100,US,M
1107,2022,SE,FT,Data Scientist,198200,US,100,US,M
1108,2022,MI,FT,Data Scientist,94560,FR,100,FR,M
1109,2022,MI,FT,Data Scientist,52533,FR,100,FR,M
1110,2022,SE,FT,Data Scientist,220000,US,0,US,M
1111,2022,SE,FT,Data Scientist,146000,US,0,US,M
1112,2022,MI,FT,Data Analyst,150000,US,0,US,M
1113,2022,MI,FT,Data Analyst,100000,US,0,US,M
1114,2022,SE,FT,Machine Learning Software Engineer,248400,CA,100,CA,M
1115,2022,SE,FT,Machine Learning Software Engineer,183600,CA,100,CA,M
1116,2022,MI,FT,Data Engineer,150000,US,100,US,M
1117,2022,MI,FT,Data Engineer,150000,US,100,US,M
1118,2022,EN,FT,Machine Learning Developer,40000,PK,100,AU,M
1119,2022,SE,FT,Lead Data Scientist,56723,IN,0,IN,L
1120,2022,MI,FT,Data Engineer,120000,US,0,US,M
1121,2022,MI,FT,Data Engineer,95000,US,0,US,M
1122,2022,EN,FT,Data Engineer,160000,US,0,US,M
1123,2022,EN,FT,Data Engineer,135000,US,0,US,M
1124,2022,EN,FT,Data Science Consultant,24165,IT,50,IT,M
1125,2022,SE,FT,Data Engineer,216000,US,100,US,M
1126,2022,SE,FT,Data Engineer,144000,US,100,US,M
1127,2022,EN,FT,Data Engineer,85000,US,0,US,M
1128,2022,EN,FT,Data Engineer,65000,US,0,US,M
1129,2022,SE,FT,Data Analyst,149000,US,100,US,M
1130,2022,SE,FT,Data Analyst,119000,US,100,US,M
1131,2022,SE,FT,Data Scientist,140000,US,0,US,M
1132,2022,SE,FT,Data Scientist,120000,US,0,US,M
1133,2022,MI,FT,Data Scientist,150000,US,0,US,M
1134,2022,MI,FT,Data Scientist,110000,US,0,US,M
1135,2022,SE,FT,Machine Learning Engineer,246000,US,100,US,M
1136,2022,SE,FT,Machine Learning Engineer,201000,US,100,US,M
1137,2022,SE,FT,Data Scientist,190000,US,0,US,M
1138,2022,SE,FT,Data Scientist,155000,US,0,US,M
1139,2022,SE,FT,ML Engineer,235000,US,100,US,M
1140,2022,SE,FT,ML Engineer,185000,US,100,US,M
1141,2022,SE,FT,Cloud Database Engineer,190000,US,100,US,M
1142,2022,SE,FT,Cloud Database Engineer,160000,US,100,US,M
1143,2022,EN,FT,Product Data Analyst,100000,US,100,US,M
1144,2022,MI,FT,Data Engineer,130000,US,0,US,M
1145,2022,MI,FT,Data Engineer,115000,US,0,US,M
1146,2022,MI,FT,Data Scientist,92350,GB,0,GB,M
1147,2022,MI,FT,Data Scientist,67723,GB,0,GB,M
1148,2022,MI,FT,Data Engineer,105000,US,0,US,M
1149,2022,MI,FT,Data Engineer,70000,US,0,US,M
1150,2022,SE,FT,Machine Learning Engineer,204500,US,0,US,M
1151,2022,SE,FT,Machine Learning Engineer,142200,US,0,US,M
1152,2022,SE,FT,Machine Learning Engineer,192000,US,100,US,M
1153,2022,SE,FT,Machine Learning Engineer,164000,US,100,US,M
1154,2022,SE,FT,Data Engineer,185900,US,0,US,M
1155,2022,SE,FT,Data Engineer,129300,US,0,US,M
1156,2022,SE,FT,Data Engineer,130000,US,0,US,M
1157,2022,SE,FT,Data Engineer,75000,US,0,US,M
1158,2022,SE,FT,Data Science Manager,175000,US,0,US,M
1159,2022,SE,FT,Data Science Manager,120000,US,0,US,M
1160,2022,SE,FT,Data Engineer,167500,US,0,US,M
1161,2022,SE,FT,Data Engineer,106500,US,0,US,M
1162,2022,MI,FT,Data Analyst,75000,US,100,US,M
1163,2022,MI,FT,Data Analyst,60000,US,100,US,M
1164,2022,SE,FT,Applied Scientist,184000,US,100,US,M
1165,2022,SE,FT,Applied Scientist,142000,US,100,US,M
1166,2022,MI,FT,Data Scientist,145000,US,0,US,M
1167,2022,MI,FT,Data Scientist,100000,US,0,US,M
1168,2022,EN,FT,Machine Learning Software Engineer,10000,MA,50,MA,S
1169,2022,MI,FT,Data Scientist,31795,IN,100,US,M
1170,2022,MI,FT,NLP Engineer,44365,PL,100,PL,S
1171,2022,SE,FT,Data Engineer,175000,US,0,US,M
1172,2022,SE,FT,Data Engineer,120000,US,0,US,M
1173,2022,SE,FT,Data Engineer,175000,US,0,US,M
1174,2022,SE,FT,Data Engineer,120000,US,0,US,M
1175,2022,EX,FT,Data Engineer,200000,US,0,US,M
1176,2022,EX,FT,Data Engineer,145000,US,0,US,M
1177,2022,MI,FT,Data Engineer,92350,GB,100,GB,M
1178,2022,MI,FT,Data Engineer,73880,GB,100,GB,M
1179,2022,SE,FT,Data Engineer,145000,US,0,US,M
1180,2022,SE,FT,Data Engineer,100000,US,0,US,M
1181,2022,SE,FT,Applied Scientist,192000,US,100,US,M
1182,2022,SE,FT,Applied Scientist,164000,US,100,US,M
1183,2022,EX,FT,Data Engineer,310000,US,100,US,M
1184,2022,EX,FT,Data Engineer,239000,US,100,US,M
1185,2022,SE,FT,Data Analyst,120000,US,0,US,M
1186,2022,SE,FT,Data Analyst,95000,US,0,US,M
1187,2022,SE,FT,Machine Learning Engineer,145000,US,0,US,M
1188,2022,SE,FT,Machine Learning Engineer,135000,US,0,US,M
1189,2022,SE,FT,Data Engineer,100000,US,0,US,M
1190,2022,SE,FT,Data Engineer,78000,US,0,US,M
1191,2022,SE,FT,Data Engineer,73546,ES,0,ES,M
1192,2022,SE,FT,Data Engineer,36773,ES,0,ES,M
1193,2022,MI,FT,Data Engineer,160000,US,100,US,M
1194,2022,MI,FT,Data Engineer,120000,US,100,US,M
1195,2022,SE,FT,Data Scientist,190000,US,0,US,M
1196,2022,SE,FT,Data Scientist,150000,US,0,US,M
1197,2022,MI,FT,Data Engineer,35610,IN,50,IN,L
1198,2022,SE,FT,AI Scientist,125000,CO,100,CO,L
1199,2022,SE,FT,Data Engineer,120000,US,0,US,M
1200,2022,SE,FT,Data Engineer,95000,US,0,US,M
1201,2022,MI,FT,Data Analyst,150000,US,0,US,M
1202,2022,MI,FT,Data Analyst,100000,US,0,US,M
1203,2022,SE,FT,Data Scientist,47280,ES,0,ES,M
1204,2022,SE,FT,Data Scientist,37824,ES,0,ES,M
1205,2022,SE,FT,Data Analyst,115934,US,100,US,M
1206,2022,SE,FT,Data Analyst,81666,US,100,US,M
1207,2022,SE,FT,Data Scientist,175000,US,100,US,M
1208,2022,SE,FT,Data Scientist,140000,US,100,US,M
1209,2022,SE,FT,Data Engineer,120000,US,0,US,M
1210,2022,SE,FT,Data Engineer,95000,US,0,US,M
1211,2022,SE,FT,Research Engineer,249500,US,0,US,M
1212,2022,SE,FT,Research Engineer,149850,US,0,US,M
1213,2022,MI,FT,Analytics Engineer,122500,US,100,US,M
1214,2022,MI,FT,Analytics Engineer,100000,US,100,US,M
1215,2022,SE,FT,Data Scientist,249500,US,0,US,M
1216,2022,SE,FT,Data Scientist,149850,US,0,US,M
1217,2022,EN,FT,Data Analyst,55000,US,0,US,M
1218,2022,EN,FT,Data Analyst,48000,US,0,US,M
1219,2022,SE,FT,Research Scientist,249500,US,0,US,M
1220,2022,SE,FT,Research Scientist,149850,US,0,US,M
1221,2022,MI,FT,Computer Vision Engineer,58837,FR,100,FR,S
1222,2022,SE,FT,Data Engineer,190000,US,100,US,M
1223,2022,SE,FT,Data Engineer,120000,US,100,US,M
1224,2022,SE,FT,Data Analyst,127000,US,100,US,M
1225,2022,SE,FT,Data Analyst,104000,US,100,US,M
1226,2022,SE,FT,Data Scientist,210000,US,100,US,M
1227,2022,SE,FT,Data Scientist,150000,US,100,US,M
1228,2022,SE,FT,Machine Learning Engineer,210000,US,100,US,M
1229,2022,SE,FT,Machine Learning Engineer,150000,US,100,US,M
1230,2022,SE,FT,Data Engineer,210000,US,100,US,M
1231,2022,SE,FT,Data Engineer,130000,US,100,US,M
1232,2022,SE,FT,Data Scientist,182750,US,100,US,M
1233,2022,SE,FT,Data Scientist,161500,US,100,US,M
1234,2022,MI,FT,Data Analyst,102640,US,100,US,M
1235,2022,MI,FT,Data Analyst,66100,US,100,US,M
1236,2022,SE,FT,Research Scientist,210000,US,100,US,M
1237,2022,SE,FT,Research Scientist,150000,US,100,US,M
1238,2022,SE,FT,Data Engineer,198800,US,0,US,M
1239,2022,SE,FT,Data Engineer,122600,US,0,US,M
1240,2022,MI,FT,Data Engineer,130000,US,100,US,M
1241,2022,MI,FT,Data Engineer,80000,US,100,US,M
1242,2022,SE,FT,Data Scientist,136000,US,100,US,M
1243,2022,SE,FT,Data Scientist,104000,US,100,US,M
1244,2022,SE,FT,Data Analyst,150000,US,100,US,M
1245,2022,SE,FT,Data Analyst,100000,US,100,US,M
1246,2022,EN,FT,Data Engineer,160000,US,0,US,M
1247,2022,EN,FT,Data Engineer,135000,US,0,US,M
1248,2022,SE,FT,Data Engineer,216000,US,100,US,M
1249,2022,SE,FT,Data Engineer,144000,US,100,US,M
1250,2022,EX,FT,Data Scientist,159000,US,100,US,M
1251,2022,EX,FT,Data Scientist,130000,US,100,US,M
1252,2022,SE,FT,Data Analyst,115934,US,100,US,M
1253,2022,SE,FT,Data Analyst,81666,US,100,US,M
1254,2022,SE,FT,Data Engineer,215000,US,100,US,M
1255,2022,SE,FT,Data Engineer,150000,US,100,US,M
1256,2022,SE,FT,Machine Learning Engineer,246000,US,100,US,M
1257,2022,SE,FT,Machine Learning Engineer,201000,US,100,US,M
1258,2022,MI,FT,Data Engineer,187000,US,100,US,M
1259,2022,MI,FT,Data Engineer,153000,US,100,US,M
1260,2022,SE,FT,Machine Learning Engineer,255000,MX,100,MX,M
1261,2022,SE,FT,Machine Learning Engineer,185000,MX,100,MX,M
1262,2022,MI,FT,Data Analyst,430967,GB,0,GB,M
1263,2022,MI,FT,Data Analyst,55410,GB,0,GB,M
1264,2022,SE,FT,Data Analyst,50432,ES,0,ES,M
1265,2022,SE,FT,Data Analyst,39925,ES,0,ES,M
1266,2022,SE,FT,Data Analyst,169000,US,0,US,M
1267,2022,SE,FT,Data Analyst,110600,US,0,US,M
1268,2022,EN,FT,BI Data Analyst,60938,DE,0,DE,L
1269,2022,SE,FT,BI Developer,140000,US,100,US,M
1270,2022,SE,FT,BI Developer,120000,US,100,US,M
1271,2022,MI,FT,Data Analyst,75000,US,100,US,M
1272,2022,MI,FT,Data Analyst,60000,US,100,US,M
1273,2022,SE,FT,3D Computer Vision Researcher,10000,CA,50,AL,S
1274,2022,EN,FT,Data Analyst,50000,US,50,US,L
1275,2022,MI,FT,MLOps Engineer,134000,US,100,US,M
1276,2022,MI,FT,MLOps Engineer,124000,US,100,US,M
1277,2022,SE,FT,Data Analyst,166700,US,0,US,M
1278,2022,SE,FT,Data Analyst,119000,US,0,US,M
1279,2022,EN,FT,Data Scientist,124234,US,0,US,M
1280,2022,EN,FT,Data Scientist,74540,US,0,US,M
1281,2022,MI,FT,Data Analyst,100000,US,100,US,M
1282,2022,MI,FT,Data Analyst,65000,US,100,US,M
1283,2021,MI,FT,Data Analyst,16904,IN,50,IN,L
1284,2022,EN,FT,AI Scientist,200000,CA,50,CA,L
1285,2022,EN,FT,Machine Learning Engineer,12000,AR,100,AR,L
1286,2022,SE,FT,Data Engineer,220000,US,100,US,M
1287,2022,SE,FT,Data Engineer,146000,US,100,US,M
1288,2022,SE,FT,Data Engineer,68293,ES,0,ES,M
1289,2022,SE,FT,Data Engineer,36773,ES,0,ES,M
1290,2022,SE,FT,Data Specialist,110000,US,0,US,M
1291,2022,SE,FT,Data Specialist,70000,US,0,US,M
1292,2022,EN,FT,Data Analyst,50000,US,50,US,L
1293,2022,SE,FT,Data Engineer,120000,US,0,US,M
1294,2022,SE,FT,Data Engineer,95000,US,0,US,M
1295,2022,MI,FT,Data Analyst,150000,US,0,US,M
1296,2022,MI,FT,Data Analyst,100000,US,0,US,M
1297,2022,SE,FT,Data Scientist,47280,ES,0,ES,M
1298,2022,SE,FT,Data Scientist,37824,ES,0,ES,M
1299,2022,SE,FT,Data Architect,190000,US,100,US,M
1300,2022,SE,FT,Data Architect,135000,US,100,US,M
1301,2022,SE,FT,Data Scientist,128000,US,0,US,M
1302,2022,SE,FT,Data Scientist,81500,US,0,US,M
1303,2022,SE,FT,Data Scientist,173000,US,100,US,M
1304,2022,SE,FT,Data Scientist,110000,US,100,US,M
1305,2022,SE,FT,Machine Learning Engineer,192000,US,0,US,M
1306,2022,SE,FT,Machine Learning Engineer,120000,US,0,US,M
1307,2022,SE,FT,Data Analyst,115934,US,100,US,M
1308,2022,SE,FT,Data Analyst,81666,US,100,US,M
1309,2022,SE,FT,Data Analyst,120000,US,0,US,M
1310,2022,SE,FT,Data Analyst,95000,US,0,US,M
1311,2022,SE,FT,Principal Machine Learning Engineer,190000,US,100,US,L
1312,2022,SE,FT,Data Engineer,194000,US,100,US,M
1313,2022,SE,FT,Data Engineer,129400,US,100,US,M
1314,2022,SE,FT,Data Analyst,201000,US,100,US,M
1315,2022,SE,FT,Data Analyst,89200,US,100,US,M
1316,2022,SE,FT,Data Scientist,165000,US,0,US,M
1317,2022,SE,FT,Data Scientist,125000,US,0,US,M
1318,2022,SE,FT,Applied Scientist,230000,US,100,US,M
1319,2022,SE,FT,Applied Scientist,196000,US,100,US,M
1320,2022,MI,FT,Machine Learning Engineer,130000,US,0,US,M
1321,2022,MI,FT,Machine Learning Engineer,90000,US,0,US,M
1322,2022,MI,FT,Machine Learning Researcher,150000,US,100,US,M
1323,2022,MI,FT,Machine Learning Researcher,100000,US,100,US,M
1324,2022,MI,FT,Machine Learning Engineer,230000,US,0,US,M
1325,2022,MI,FT,Machine Learning Engineer,150000,US,0,US,M
1326,2022,SE,FT,Data Engineer,153600,US,0,US,M
1327,2022,SE,FT,Data Engineer,106800,US,0,US,M
1328,2022,MI,FT,Machine Learning Researcher,130000,US,100,US,M
1329,2022,MI,FT,Machine Learning Researcher,100000,US,100,US,M
1330,2022,SE,FT,Data Engineer,216000,US,100,US,M
1331,2022,SE,FT,Data Engineer,144000,US,100,US,M
1332,2022,MI,FT,Data Scientist,180000,US,0,US,M
1333,2022,MI,FT,Data Scientist,120000,US,0,US,M
1334,2022,EN,FT,Data Engineer,160000,US,0,US,M
1335,2022,EN,FT,Data Engineer,135000,US,0,US,M
1336,2022,SE,FT,Data Analyst,192500,US,100,US,M
1337,2022,SE,FT,Data Analyst,140000,US,100,US,M
1338,2022,SE,FT,Data Engineer,152500,US,0,US,M
1339,2022,SE,FT,Data Engineer,130000,US,0,US,M
1340,2022,SE,FT,Data Analyst,65000,US,100,US,M
1341,2022,SE,FT,Data Analyst,55000,US,100,US,M
1342,2022,SE,FT,Data Engineer,178750,US,0,US,M
1343,2022,SE,FT,Data Engineer,160000,US,0,US,M
1344,2022,MI,FT,Data Scientist,63040,FR,100,FR,M
1345,2022,MI,FT,Data Scientist,52533,FR,100,FR,M
1346,2022,MI,FT,Machine Learning Scientist,165000,US,0,US,M
1347,2022,MI,FT,Machine Learning Scientist,135000,US,0,US,M
1348,2022,SE,FT,Analytics Engineer,170000,US,100,US,M
1349,2022,SE,FT,Analytics Engineer,125000,US,100,US,M
1350,2022,SE,FT,Data Engineer,105000,US,0,US,M
1351,2022,SE,FT,Data Engineer,70000,US,0,US,M
1352,2022,SE,FT,Data Scientist,130000,US,0,US,M
1353,2022,SE,FT,Data Scientist,95000,US,0,US,M
1354,2022,SE,FT,Data Scientist,203500,US,0,US,M
1355,2022,SE,FT,Data Scientist,152000,US,0,US,M
1356,2022,SE,FT,Data Engineer,197430,US,100,US,M
1357,2022,SE,FT,Data Engineer,134760,US,100,US,M
1358,2022,MI,FT,Data Scientist,120000,US,100,US,M
1359,2022,SE,FT,Data Engineer,197000,US,0,US,M
1360,2022,SE,FT,Data Engineer,99000,US,0,US,M
1361,2022,SE,FT,Data Engineer,220000,US,100,US,M
1362,2022,SE,FT,Data Engineer,162000,US,100,US,M
1363,2022,MI,FT,Data Engineer,110446,LT,0,LT,M
1364,2022,MI,FT,Data Engineer,79178,LT,0,LT,M
1365,2022,MI,FT,Data Science Consultant,70186,GB,0,GB,M
1366,2022,MI,FT,Data Science Consultant,51716,GB,0,GB,M
1367,2022,SE,FT,Data Architect,149040,US,100,US,M
1368,2022,SE,FT,Data Architect,113900,US,100,US,M
1369,2020,MI,FT,Business Data Analyst,95000,US,0,US,M
1370,2021,SE,FT,Data Analyst,115000,US,100,US,S
1371,2022,SE,FT,Data Analyst,171000,US,100,AU,L
1372,2022,EN,FT,Data Analytics Engineer,13000,AR,100,AR,S
1373,2022,SE,FT,Data Engineer,100000,US,0,US,M
1374,2022,SE,FT,Data Engineer,78000,US,0,US,M
1375,2022,SE,FT,Data Engineer,120000,US,0,US,M
1376,2022,SE,FT,Data Engineer,95000,US,0,US,M
1377,2022,SE,FT,Data Specialist,110000,US,0,US,M
1378,2022,SE,FT,Data Specialist,70000,US,0,US,M
1379,2022,EN,FL,Data Analytics Consultant,50000,BE,100,US,S
